
System 2113.05 (MHz) duration 30 (sec) CPU avg. 86.89%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  8   1760171627.0  637353508.0   2.76    2.21     2.21  
  9   1730280645.0  331582224.0   5.22    2.89     2.89  
  10  1653859528.0  603466234.0   2.74    2.19     2.19  
  11  1735872645.0  339248319.0   5.12    4.20     4.20  
  12  2860234847.0  1028929023.0  2.78    3.81     3.81  
  13  1747787807.0  350831627.0   4.98    4.58     4.58  
  14  1779993850.0  642907239.0   2.77    2.14     2.14  
  15  1708550091.0  332833790.0   5.13    2.15     2.15  
System 2779.45 (MHz) duration 30 (sec) CPU avg. 254.16%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   18966466322.0  8145320797.0  2.33   22.75    22.75  
  1   13456726702.0  7428357075.0  1.81   28.54    28.54  
  2   12502123931.0  5185329976.0  2.41   27.61    27.61  
  3    7516958467.0  3964520008.0  1.90   16.98    16.98  
  4    7738037811.0  3298601862.0  2.35   11.56    11.56  
  5    6746421255.0  3753496645.0  1.80   12.10    12.10  
  6    8330344092.0  3416764026.0  2.44   16.34    16.34  
  7     1710298.0      464672.0    3.68    0.00     0.00  
  8   10519498718.0  4632819189.0  2.27   15.81    15.81  
  9    6824444732.0  3747213877.0  1.82    8.32     8.32  
