
System 2410.23 (MHz) duration 30 (sec) CPU avg. 90.49%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  2   5580382650.0  1795188757.0  3.11    8.32     8.32  
  3   2087659075.0  782749333.0   2.67    5.38     5.38  
  4   6850507089.0  2211324318.0  3.10   15.09    15.09  
  5   2079171561.0  762374464.0   2.73    5.62     5.62  
  6   4123409462.0  1479407824.0  2.79    5.27     5.27  
  7    2374737.0     1273558.0    1.86    0.00     0.00  
  8   3626553669.0  1272300350.0  2.85    5.47     5.47  
  9   2088112411.0  756947408.0   2.76    2.53     2.53  
  10  6939716026.0  2257527119.0  3.07    9.38     9.38  
  11  2087572706.0  758940066.0   2.75    3.97     3.97  
  12  5018691636.0  1728431320.0  2.90    6.19     6.19  
  13  2101155289.0  768097173.0   2.74    3.19     3.19  
  14  4211867947.0  1566115532.0  2.69    5.06     5.06  
  15  2104191349.0  758074561.0   2.78    4.34     4.34  
System 2706.41 (MHz) duration 30 (sec) CPU avg. 53.50%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   2152472217.0  718891737.0   2.99    2.65     2.65  
  1   1998466596.0  762753332.0   2.62    4.23     4.23  
  2   3378830212.0  1088696127.0  3.10    6.18     6.18  
  3   1742895013.0  390336040.0   4.47    2.84     2.84  
  4   3647348519.0  1072156985.0  3.40    5.33     5.33  
  5   1752140593.0  353344692.0   4.96    4.28     4.28  
  6   1296024162.0  491015508.0   2.64    2.46     2.46  
  7    1401712.0      363410.0    3.86    0.00     0.00  
  8   1552112770.0  559667231.0   2.77    3.05     3.05  
  9   1737628958.0  337070695.0   5.16    4.57     4.57  
  10  2392278709.0  727132698.0   3.29    3.15     3.15  
  11  1721002587.0  339196893.0   5.07    4.04     4.04  
  12  1866115982.0  693163471.0   2.69    2.22     2.22  
  13  1737507724.0  354824370.0   4.90    2.40     2.40  
  14  2930809553.0  959573206.0   3.05    3.52     3.52  
  15  1729621939.0  340940862.0   5.07    2.57     2.57  
System 2300.70 (MHz) duration 30 (sec) CPU avg. 237.23%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   23244411515.0  10356867847.0  2.24   33.68    33.68  
  1   14370624022.0   7598992378.0  1.89   34.52    34.52  
  2   11895980496.0   5007427880.0  2.38   14.16    14.16  
  3    6612909589.0   3711968357.0  1.78   13.08    13.08  
  4   10013057692.0   4413295935.0  2.27   14.16    14.16  
  5    6628924143.0   3687977861.0  1.80   17.53    17.53  
  6   14680336549.0   5702562384.0  2.57   19.35    19.35  
  7     1466625.0       417178.0    3.52    0.00     0.00  
  8   13039826946.0   5271591835.0  2.47   19.32    19.32  
  9    6956797731.0   3750816342.0  1.85   11.04    11.04  
  10  12575838666.0   5173890325.0  2.43   16.29    16.29  
  11   6966931546.0   3745592612.0  1.86   12.56    12.56  
  12   3503812420.0   1549456795.0  2.26    4.17     4.17  
  13   6781803133.0   3726372684.0  1.82    8.42     8.42  
  14   3566561533.0   1561249015.0  2.28    4.32     4.32  
  15   6689820925.0   3687898767.0  1.81   14.63    14.63  
System 2164.76 (MHz) duration 30 (sec) CPU avg. 235.70%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   21888467502.0  9550622894.0  2.29   33.70    33.70  
  1   12681528505.0  7212089422.0  1.76   29.27    29.27  
  2   10843717344.0  4587026384.0  2.36   14.27    14.27  
  3    6658682168.0  3754855226.0  1.77   15.53    15.53  
  4    9937047960.0  4119574381.0  2.41   12.58    12.58  
  5    8777652008.0  4239432330.0  2.07   20.45    20.45  
  6    9366784367.0  3967200538.0  2.36   13.78    13.78  
  7     1548049.0      414880.0    3.73    0.00     0.00  
  8    9199945639.0  3988739723.0  2.31   11.05    11.05  
  9    6742296826.0  3725824619.0  1.81    9.88     9.88  
  10   8470856096.0  3753799260.0  2.26   11.61    11.61  
  11   6987047729.0  3789740335.0  1.84   15.54    15.54  
  12   9925727386.0  4114221000.0  2.41   11.82    11.82  
  13   6684938960.0  3742997901.0  1.79   14.67    14.67  
  14   9249468979.0  3991780070.0  2.32   12.85    12.85  
  15   6762618712.0  3729232929.0  1.81    8.70     8.70  
System 2761.72 (MHz) duration 30 (sec) CPU avg. 200.18%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   24367313906.0  10985196239.0  2.22   29.41    29.41  
  1   12388345193.0   6997603209.0  1.77   22.72    22.72  
  2    7656070775.0   3254957316.0  2.35   12.68    12.68  
  3    6546140258.0   3642280188.0  1.80   14.52    14.52  
  4    8844130527.0   3497757343.0  2.53   11.36    11.36  
  5    6610276236.0   3616436640.0  1.83   12.47    12.47  
  6   11396559804.0   4769938498.0  2.39   14.25    14.25  
  7     1709178.0       436635.0    3.91    0.00     0.00  
  8    3402860768.0   1428025811.0  2.38    4.06     4.06  
  9    6599273633.0   3625832157.0  1.82    9.06     9.06  
  10  11682949733.0   4843747286.0  2.41   15.38    15.38  
  11   6611024619.0   3623410786.0  1.82    9.88     9.88  
  12  10112878165.0   3904757350.0  2.59   12.05    12.05  
  13   6577663609.0   3628300779.0  1.81    8.22     8.22  
  14  11873150411.0   4960639406.0  2.39   14.52    14.52  
  15   7910900845.0   3934585819.0  2.01    9.59     9.59  
System 1733.36 (MHz) duration 30 (sec) CPU avg. 219.36%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0    9556516255.0  4038226693.0  2.37   18.38    18.38  
  1   12288715662.0  6849806306.0  1.79   26.35    26.35  
  2    9415448241.0  4305667414.0  2.19   12.85    12.85  
  3    6434735276.0  3559879938.0  1.81   12.27    12.27  
  4   10530623760.0  4605271545.0  2.29   12.59    12.59  
  5    7688581579.0  3836550547.0  2.00    9.57     9.57  
  6    9543339600.0  4092863811.0  2.33   12.09    12.09  
  7     1627856.0      439613.0    3.70    0.00     0.00  
  8    9616285487.0  4245241041.0  2.27   11.88    11.88  
  9    7326812356.0  3730056483.0  1.96   10.98    10.98  
  10   9972211098.0  4446404585.0  2.24   12.79    12.79  
  11   6489990441.0  3543788368.0  1.83    8.97     8.97  
  12  12767044548.0  5701429673.0  2.24   15.50    15.50  
  13   6462792356.0  3548424436.0  1.82   13.94    13.94  
  14  10741179637.0  4564900463.0  2.35   13.06    13.06  
  15  11501709838.0  4746812055.0  2.42   28.13    28.13  
System 2592.03 (MHz) duration 30 (sec) CPU avg. 212.65%
 CPU      Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   18279881622.0  8930560583.0  2.05   23.51    23.51  
  1   11721807676.0  6376295602.0  1.84   15.19    15.19  
  2   11337187648.0  5107793556.0  2.22   13.74    13.74  
  3    6190325907.0  3302717241.0  1.87   16.03    16.03  
  4    9802008390.0  4559622654.0  2.15   11.92    11.92  
  5    8342924431.0  3788638117.0  2.20   22.61    22.61  
  6    9928117479.0  4639260646.0  2.14   13.13    13.13  
